Site Name,Lat,Lon,Model,Experiment,Year,Avg Ann CFFDI,"DPY(12-25) ""High"" ","DPY(25-50) ""Very High""","DPY(50-75) "" Severe""","DPY(75-100) ""Extreme""","DPY(>100) ""Catastrophic"""
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2070,6779.33,128.43,94.77,9.57,0.43,0
Charleville,-26.42,146.25,CESM1-CAM5,rcp45,2090,6993.74,126.23,100.17,10.83,0.6,0
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2030,6544.98,127.73,90.2,8.13,0.4,0
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2050,7465.36,128.93,109.43,12.43,0.83,0
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2070,7399.17,124.1,108.07,13.13,0.83,0.03
Charleville,-26.42,146.25,CESM1-CAM5,rcp85,2090,7788.8,122.57,114.3,16.17,1.23,0.07
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2030,8661.58,128.9,135.17,18.17,1.33,0.17
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2050,7501.4,137.4,108.6,12.27,0.83,0
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2070,9126.48,123.43,142.93,22.4,1.8,0.17
Charleville,-26.42,146.25,GFDL-ESM2M,rcp45,2090,7682.47,133.37,116.87,12.13,0.53,0.07
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2030,7894,130.73,122.87,13.23,0.77,0.07
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2050,8823.53,119.17,136.9,21.17,1.9,0.17
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2070,8870.88,121.77,142.37,19.23,1.8,0.17
Charleville,-26.42,146.25,GFDL-ESM2M,rcp85,2090,10112.63,109.7,161.2,30.17,3.3,0.3
Charleville,-26.42,146.25,MIROC5,rcp45,2030,6499.33,130.7,88.87,7.67,0.3,0
Charleville,-26.42,146.25,MIROC5,rcp45,2050,6400.76,129.53,84.93,8.17,0.33,0
Charleville,-26.42,146.25,MIROC5,rcp45,2070,6524.42,132,88.1,8.3,0.3,0
Charleville,-26.42,146.25,MIROC5,rcp45,2090,6822.85,129.5,95.87,9.5,0.47,0
Charleville,-26.42,146.25,MIROC5,rcp85,2030,6532.95,129.07,88.8,8.63,0.33,0
Charleville,-26.42,146.25,MIROC5,rcp85,2050,6772.58,129.33,93.5,9.73,0.47,0
Charleville,-26.42,146.25,MIROC5,rcp85,2070,6556.09,129.03,90,8.5,0.37,0
Charleville,-26.42,146.25,MIROC5,rcp85,2090,6626.99,128.5,91.57,9.13,0.4,0
Charleville,-26.42,146.25,OBS,historical,1995,6416.14,129.5,84.93,7.07,0.2,0
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2030,5145.28,105.67,55.97,5.4,0.57,0.1
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2050,5694.18,110.63,66.67,7.5,0.9,0.13
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2070,5828.52,112.07,69.2,8.07,1.03,0.13
Cobar,-31.49,145.83,CESM1-CAM5,rcp45,2090,5921.39,112.43,71.6,8.5,0.97,0.13
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2030,5288.46,107.63,59.3,5.83,0.63,0.1
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2050,6207.72,117.2,76.3,9.37,0.97,0.2
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2070,6083.5,108.63,74.37,10.27,1.17,0.17
Cobar,-31.49,145.83,CESM1-CAM5,rcp85,2090,6473.63,115.1,80.07,12.07,1.5,0.2
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2030,7072.96,120.87,94.5,12.33,1.27,0.23
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2050,6048.31,119.2,71.37,8.87,0.9,0.13
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2070,6976.64,119.27,90.1,13.4,1.3,0.27
Cobar,-31.49,145.83,GFDL-ESM2M,rcp45,2090,6112.42,121.1,73.53,8.63,0.9,0.13
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2030,6121.52,120.8,73.7,8.63,0.97,0.17
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2050,6884.06,117.63,89.73,12.7,1.5,0.27
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2070,6790.91,120.9,85.63,12.33,1.43,0.27
Cobar,-31.49,145.83,GFDL-ESM2M,rcp85,2090,7760.46,122.5,105.07,16.5,2.2,0.5
Cobar,-31.49,145.83,MIROC5,rcp45,2030,5208.15,106.2,58.93,5.37,0.57,0.1
Cobar,-31.49,145.83,MIROC5,rcp45,2050,5186.8,104.97,58.67,5.3,0.57,0.1
Cobar,-31.49,145.83,MIROC5,rcp45,2070,5091.15,104.13,56.4,5.23,0.53,0.1
Cobar,-31.49,145.83,MIROC5,rcp45,2090,5333.96,104.5,61.63,6.67,0.63,0.1
Cobar,-31.49,145.83,MIROC5,rcp85,2030,5181.2,106.1,57.6,5.37,0.6,0.1
Cobar,-31.49,145.83,MIROC5,rcp85,2050,5388.42,106.27,62.23,6.63,0.67,0.1
Cobar,-31.49,145.83,MIROC5,rcp85,2070,5414.95,105.53,63.63,6.73,0.7,0.1
Cobar,-31.49,145.83,MIROC5,rcp85,2090,5275.23,103.53,59.7,6.97,0.73,0.1
Cobar,-31.49,145.83,OBS,historical,1995,5072.79,105.4,53.27,4.6,0.4,0.1
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2030,1312.32,9.5,1.37,0.13,0.07,0
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2050,1363.27,10.43,1.7,0.17,0.03,0.03
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2070,1375.13,11.07,1.57,0.13,0.07,0.03
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp45,2090,1486.15,12.5,2.2,0.13,0.07,0.03
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2030,1409.52,11.17,1.77,0.13,0.07,0.03
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2050,1451.86,12.43,1.87,0.13,0.1,0.03
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2070,1575.71,16.43,2.1,0.2,0.13,0.03
Coffs-Harbour,-30.31,153.12,CESM1-CAM5,rcp85,2090,1816.85,23.43,2.8,0.23,0.17,0.03
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2030,1467.66,11.9,1.9,0.13,0.1,0
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2050,1451.51,11.93,2.07,0.13,0.1,0
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2070,1640.23,16.3,1.97,0.23,0.1,0.03
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp45,2090,1607.19,16.3,2.03,0.17,0.17,0
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2030,1551.53,14.37,2.1,0.17,0.1,0.03
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2050,1688.04,18.4,2.23,0.2,0.13,0.03
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2070,1709.27,19.13,2.3,0.23,0.13,0.03
Coffs-Harbour,-30.31,153.12,GFDL-ESM2M,rcp85,2090,2058.43,32.6,3.83,0.4,0.03,0.13
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2030,1283.89,9.47,1.73,0.13,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2050,1365.37,10.47,1.93,0.17,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2070,1273.29,9.33,1.63,0.13,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp45,2090,1340.01,9.87,1.8,0.17,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2030,1390.29,10.97,1.87,0.17,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2050,1387.49,11.17,1.87,0.17,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2070,1330.6,10.27,1.63,0.13,0.07,0
Coffs-Harbour,-30.31,153.12,MIROC5,rcp85,2090,1359.28,10.83,2,0.13,0.07,0
Coffs-Harbour,-30.31,153.12,OBS,historical,1995,1288.29,8.17,1.4,0.13,0.07,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2030,3048.98,83.57,18.13,0.37,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2050,3166.78,87.5,19.77,0.43,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2070,3218.8,86.53,22.7,0.43,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp45,2090,3202.36,87.37,21.57,0.43,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2030,3128.15,85.03,19.93,0.4,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2050,3459.11,96.13,25.87,0.47,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2070,3405.91,91.37,27.2,0.63,0,0
Darwin,-12.42,130.89,CESM1-CAM5,rcp85,2090,3568.79,95.23,31.17,0.93,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp45,2030,3910.66,105.07,36.97,0.57,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp45,2050,3762.76,101.8,34.67,0.53,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp45,2070,3990.75,107.1,39.77,0.63,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp45,2090,3727.03,97,37.37,0.63,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp85,2030,3623.21,98.93,31.83,0.47,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp85,2050,3800.55,104.43,34.13,0.53,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp85,2070,4054.67,103.4,45.27,0.77,0,0
Darwin,-12.42,130.89,GFDL-ESM2M,rcp85,2090,4407.97,109,53.93,1.1,0,0
Darwin,-12.42,130.89,MIROC5,rcp45,2030,3220.2,87.33,22.77,0.47,0,0
Darwin,-12.42,130.89,MIROC5,rcp45,2050,3224.49,87.6,22.9,0.5,0,0
Darwin,-12.42,130.89,MIROC5,rcp45,2070,3293.69,87.07,25.53,0.5,0,0
Darwin,-12.42,130.89,MIROC5,rcp45,2090,3365.4,91.37,25.97,0.57,0,0
Darwin,-12.42,130.89,MIROC5,rcp85,2030,3160.97,86.67,21.27,0.47,0,0
Darwin,-12.42,130.89,MIROC5,rcp85,2050,3356.32,92.23,25.4,0.57,0,0
Darwin,-12.42,130.89,MIROC5,rcp85,2070,3332.32,88.7,25.53,0.57,0,0
Darwin,-12.42,130.89,MIROC5,rcp85,2090,3350.95,87.13,27.9,0.63,0,0
Darwin,-12.42,130.89,OBS,historical,1995,3186.54,86.87,18.97,0.37,0,0
Dubbo,-32.22,148.58,CESM1-CAM5,rcp45,2030,3539.88,82.73,25.93,2.2,0.27,0
Dubbo,-32.22,148.58,CESM1-CAM5,rcp45,2050,3777.57,85.73,30.83,2.77,0.23,0.1
Dubbo,-32.22,148.58,CESM1-CAM5,rcp45,2070,3868.73,86.37,33.5,3.13,0.27,0.1
Dubbo,-32.22,148.58,CESM1-CAM5,rcp45,2090,4042.33,90.07,34.97,3.73,0.4,0.1
Dubbo,-32.22,148.58,CESM1-CAM5,rcp85,2030,3830.98,86.23,32.47,3.07,0.3,0.1
Dubbo,-32.22,148.58,CESM1-CAM5,rcp85,2050,3938.88,88.1,33.27,3.57,0.4,0.13
Dubbo,-32.22,148.58,CESM1-CAM5,rcp85,2070,4222.39,90.53,37.53,4.53,0.6,0.17
Dubbo,-32.22,148.58,CESM1-CAM5,rcp85,2090,4809.95,94.57,48.23,6.5,0.97,0.2
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp45,2030,4305.61,96.77,36.97,3.87,0.37,0.13
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp45,2050,4192.6,93.37,35.7,3.83,0.37,0.1
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp45,2070,5076.06,109.87,51.73,5.73,0.6,0.17
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp45,2090,4694.47,106.3,44.2,4.77,0.47,0.17
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp85,2030,4506.59,98.33,41.53,4.53,0.47,0.13
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp85,2050,5139.39,106.03,52.27,6.77,1.03,0.2
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp85,2070,5270.39,110.47,54,6.43,1.27,0.3
Dubbo,-32.22,148.58,GFDL-ESM2M,rcp85,2090,6281.38,121.7,70.77,10.13,2.03,0.7
Dubbo,-32.22,148.58,MIROC5,rcp45,2030,3475.12,80.07,25.83,2.2,0.3,0.03
